accuracy,dice,f1,fn,fp,id,iou,precision,recall,subset,target,tn,tp
0.9917846679686788,0.8336023968456541,0.8336023472033071,8633.0,2808.0,Colour1/Color1_000680,0.7146811641170236,0.9107608212009446,0.7684964200456719,Colour1,all,1352541.0,28658.0
0.9965762867646344,0.17793103447969086,0.1779310182664937,4768.0,0.0,Colour1/Color1_000367,0.09765329295803078,0.9999999998062016,0.09765329295803078,Colour1,point,1387356.0,516.0
0.9966681985293403,0.9314724560612443,0.9314724060948151,3215.0,1425.0,Colour1/Color1_000367,0.8717346233562633,0.9567657766961263,0.9074820143858777,Colour1,meniscus,1356465.0,31535.0
0.9932444852940464,0.8720174125957393,0.872017362992498,7983.0,1425.0,Colour1/Color1_000367,0.7730770158451167,0.9574321902229733,0.8005944946775226,Colour1,all,1351181.0,32051.0
0.9970150218289726,0.1976452422274147,0.19764522441225935,4157.0,0.0,Colour1/Color1_000050,0.1096594559839439,0.9999999998046876,0.1096594559839439,Colour1,point,1387971.0,512.0
0.995894129135958,0.8858226837043015,0.8858226338124455,1685.0,4033.0,Colour1/Color1_000050,0.7950464174314669,0.8461509117233305,0.9293974691991561,Colour1,meniscus,1364741.0,22181.0
0.9929091509650023,0.8213025460979329,0.8213024961500305,5842.0,4033.0,Colour1/Color1_000050,0.6967882584110268,0.8490982563763784,0.795268967931329,Colour1,all,1360072.0,22693.0
0.9972756778491931,0.21057012067809883,0.21057010183369582,3794.0,0.0,Colour2/Color2_000022,0.11767441860191455,0.9999999998023715,0.11767441860191455,Colour2,point,1388340.0,506.0
0.9927626665900023,0.7863849267728071,0.7863848785665842,9510.0,569.0,Colour2/Color2_000022,0.6479689846647062,0.970242142142303,0.6611075475708748,Colour2,meniscus,1364009.0,18552.0
0.9900383444392672,0.7331550904985032,0.7331550434972598,13304.0,569.0,Colour2/Color2_000022,0.5787252133230733,0.9710093238856116,0.5889005623861662,Colour2,all,1359709.0,19058.0
0.99968333524809,0.647482014336732,0.6474819662341466,344.0,97.0,Colour1/Color1_000362,0.4787234041987325,0.8067729082058221,0.5407209612095166,Colour1,point,1391794.0,405.0
0.9985724954043401,0.8373957140451709,0.8373956640525196,1097.0,891.0,Colour1/Color1_000362,0.7202757844277434,0.8517470881721839,0.8235199485067002,Colour1,meniscus,1385533.0,5119.0
0.9982558306525019,0.8197670104561863,0.8197669605065976,1441.0,988.0,Colour1/Color1_000362,0.6945806613769071,0.8482800982670718,0.7931083991271628,Colour1,all,1384687.0,5524.0
